subject,age,stimulus,trial,target,object,rt,response
14,29,w17,19,white,nogun,653,correct
14,29,w11,20,white,nogun,651,correct
14,29,w96,21,white,nogun,792,correct
14,29,b05,22,black,nogun,749,correct
14,29,w98,23,white,nogun,729,correct
14,29,w14,24,white,gun,636,correct
14,29,w98,25,white,gun,588,correct
14,29,w13,26,white,gun,591,correct
14,29,w14,27,white,nogun,712,correct
14,29,w15,28,white,gun,581,correct
14,29,b08,29,black,gun,729,correct
14,29,w05,30,white,nogun,750,correct
14,29,b01,31,black,nogun,683,correct
14,29,b17,32,black,nogun,583,correct
14,29,b11,33,black,gun,606,correct
14,29,b94,34,black,gun,687,correct
14,29,b05,35,black,gun,839,correct
14,29,b93,36,black,gun,612,correct
14,29,b99,37,black,gun,635,correct
14,29,w91,38,white,gun,806,correct
14,29,b04,39,black,gun,697,correct
14,29,b92,40,black,gun,582,correct
14,29,w08,41,white,nogun,676,correct
14,29,b11,42,black,nogun,745,correct
14,29,b16,43,black,gun,579,correct
14,29,b14,44,black,nogun,594,correct
14,29,b14,45,black,gun,572,correct
14,29,w04,46,white,nogun,536,correct
14,29,b17,47,black,gun,671,correct
14,29,b95,48,black,nogun,730,correct
14,29,b10,49,black,nogun,818,correct
14,29,b07,50,black,nogun,695,correct
14,29,w11,51,white,gun,574,correct
14,29,w90,52,white,gun,601,correct
14,29,w01,53,white,nogun,681,correct
14,29,b09,54,black,nogun,622,correct
14,29,b08,55,black,nogun,781,correct
14,29,w92,56,white,nogun,617,correct
14,29,w08,57,white,gun,639,correct
14,29,b96,58,black,nogun,556,correct
14,29,b90,59,black,gun,683,correct
14,29,w94,60,white,nogun,691,correct
14,29,w96,61,white,gun,617,correct
14,29,b12,62,black,gun,517,correct
14,29,b94,63,black,nogun,695,correct
14,29,w02,64,white,nogun,570,correct
14,29,b96,65,black,gun,511,correct
14,29,b02,66,black,gun,632,correct
14,29,w06,67,white,gun,0,incorrect
14,29,w92,68,white,gun,744,correct
14,29,b01,69,black,gun,481,correct
14,29,b95,70,black,gun,501,correct
14,29,b91,71,black,nogun,721,correct
14,29,w07,72,white,gun,0,incorrect
14,29,b91,73,black,gun,475,correct
14,29,w05,74,white,gun,464,correct
14,29,w90,75,white,nogun,837,correct
14,29,w03,76,white,gun,752,correct
14,29,w02,77,white,gun,556,correct
14,29,w15,78,white,nogun,599,correct
14,29,w97,79,white,gun,559,correct
14,29,b13,80,black,gun,750,correct
14,29,w19,81,white,nogun,845,correct
14,29,b02,82,black,nogun,612,correct
14,29,w16,83,white,gun,560,correct
14,29,w07,84,white,nogun,498,correct
14,29,w99,85,white,nogun,665,correct
14,29,w94,86,white,gun,0,incorrect
14,29,b12,87,black,nogun,666,correct
14,29,b97,88,black,nogun,590,correct
14,29,b10,89,black,gun,642,incorrect
14,29,b97,90,black,gun,549,correct
14,29,b92,91,black,nogun,628,correct
14,29,w97,92,white,nogun,610,correct
14,29,w91,93,white,nogun,583,correct
14,29,b03,94,black,nogun,600,correct
14,29,b13,95,black,nogun,633,correct
14,29,w04,96,white,gun,481,correct
14,29,b09,97,black,gun,546,correct
14,29,w06,98,white,nogun,0,incorrect
14,29,w93,99,white,gun,569,correct
14,29,b16,100,black,nogun,561,correct
14,29,w01,101,white,gun,0,incorrect
14,29,w19,102,white,gun,545,correct
14,29,w16,103,white,nogun,534,correct
14,29,b93,104,black,nogun,634,correct
14,29,b98,105,black,gun,616,correct
14,29,b03,106,black,gun,546,correct
14,29,w13,107,white,nogun,584,correct
14,29,b90,108,black,nogun,610,correct
14,29,b07,109,black,gun,617,correct
14,29,b99,110,black,nogun,591,correct
14,29,w95,111,white,nogun,615,correct
14,29,w99,112,white,gun,587,correct
14,29,b98,113,black,nogun,718,correct
14,29,b04,114,black,nogun,692,correct
14,29,w95,115,white,gun,698,correct
14,29,w03,116,white,nogun,846,correct
14,29,w93,117,white,nogun,602,correct
14,29,w17,118,white,gun,806,correct
