subject,age,stimulus,trial,target,object,rt,response
35,18,w93,19,white,gun,592,correct
35,18,b99,20,black,nogun,814,correct
35,18,w93,21,white,nogun,699,correct
35,18,b96,22,black,gun,606,correct
35,18,w13,23,white,gun,599,correct
35,18,b94,24,black,gun,474,correct
35,18,b96,25,black,nogun,560,correct
35,18,b03,26,black,gun,456,correct
35,18,w98,27,white,nogun,626,correct
35,18,b09,28,black,gun,560,correct
35,18,b91,29,black,nogun,718,correct
35,18,b11,30,black,gun,605,correct
35,18,w96,31,white,gun,575,correct
35,18,b98,32,black,nogun,696,correct
35,18,w17,33,white,gun,750,correct
35,18,w19,34,white,gun,454,correct
35,18,w99,35,white,nogun,619,correct
35,18,b05,36,black,nogun,614,correct
35,18,b17,37,black,gun,676,correct
35,18,b14,38,black,nogun,725,correct
35,18,b90,39,black,nogun,622,correct
35,18,b07,40,black,gun,509,correct
35,18,w90,41,white,nogun,629,correct
35,18,w92,42,white,gun,670,correct
35,18,w11,43,white,nogun,641,correct
35,18,w17,44,white,nogun,648,incorrect
35,18,b16,45,black,gun,588,correct
35,18,w04,46,white,nogun,614,correct
35,18,b04,47,black,nogun,625,correct
35,18,w03,48,white,nogun,788,correct
35,18,w13,49,white,nogun,618,correct
35,18,w14,50,white,gun,649,correct
35,18,w91,51,white,nogun,648,correct
35,18,b12,52,black,nogun,812,correct
35,18,w97,53,white,gun,586,correct
35,18,b09,54,black,nogun,638,correct
35,18,w07,55,white,gun,717,correct
35,18,w95,56,white,gun,696,correct
35,18,b02,57,black,gun,609,correct
35,18,b14,58,black,gun,461,correct
35,18,w92,59,white,nogun,639,correct
35,18,w99,60,white,gun,699,correct
35,18,b93,61,black,nogun,767,correct
35,18,b92,62,black,gun,682,correct
35,18,b97,63,black,gun,682,correct
35,18,w16,64,white,nogun,652,correct
35,18,b05,65,black,gun,535,correct
35,18,w96,66,white,nogun,721,correct
35,18,b13,67,black,nogun,832,correct
35,18,b10,68,black,nogun,718,correct
35,18,b95,69,black,nogun,796,correct
35,18,b17,70,black,nogun,669,correct
35,18,b93,71,black,gun,609,correct
35,18,w01,72,white,gun,670,correct
35,18,b97,73,black,nogun,770,correct
35,18,w90,74,white,gun,660,correct
35,18,w08,75,white,gun,772,correct
35,18,w02,76,white,gun,596,correct
35,18,b04,77,black,gun,561,correct
35,18,w06,78,white,gun,531,correct
35,18,b08,79,black,gun,489,correct
35,18,w97,80,white,nogun,665,correct
35,18,w06,81,white,nogun,0,incorrect
35,18,w01,82,white,nogun,589,correct
35,18,w14,83,white,nogun,592,correct
35,18,b91,84,black,gun,645,correct
35,18,w03,85,white,gun,535,correct
35,18,b10,86,black,gun,618,correct
35,18,b98,87,black,gun,715,correct
35,18,w94,88,white,gun,504,correct
35,18,w95,89,white,nogun,844,correct
35,18,b95,90,black,gun,844,correct
35,18,w16,91,white,gun,548,correct
35,18,b13,92,black,gun,560,correct
35,18,w98,93,white,gun,512,correct
35,18,w05,94,white,gun,491,correct
35,18,w91,95,white,gun,501,correct
35,18,w08,96,white,nogun,698,correct
35,18,w19,97,white,nogun,703,correct
35,18,b90,98,black,gun,630,correct
35,18,w94,99,white,nogun,588,correct
35,18,b01,100,black,nogun,630,correct
35,18,w02,101,white,nogun,560,correct
35,18,b11,102,black,nogun,677,correct
35,18,b07,103,black,nogun,608,correct
35,18,b03,104,black,nogun,677,correct
35,18,b12,105,black,gun,691,correct
35,18,b01,106,black,gun,566,correct
35,18,w04,107,white,gun,662,correct
35,18,w11,108,white,gun,440,correct
35,18,b08,109,black,nogun,612,correct
35,18,w05,110,white,nogun,778,correct
35,18,b94,111,black,nogun,714,correct
35,18,w15,112,white,nogun,573,correct
35,18,w07,113,white,nogun,490,correct
35,18,w15,114,white,gun,476,incorrect
35,18,b92,115,black,nogun,642,correct
35,18,b02,116,black,nogun,566,correct
35,18,b16,117,black,nogun,721,correct
35,18,b99,118,black,gun,431,correct
