subject,age,stimulus,trial,target,object,rt,response
11,30,w91,19,white,nogun,599,correct
11,30,b93,20,black,gun,677,correct
11,30,w13,21,white,nogun,634,correct
11,30,w92,22,white,gun,667,correct
11,30,b97,23,black,gun,611,correct
11,30,w95,24,white,gun,690,correct
11,30,b13,25,black,nogun,697,correct
11,30,b12,26,black,gun,527,correct
11,30,b11,27,black,nogun,612,correct
11,30,w11,28,white,nogun,611,correct
11,30,w90,29,white,gun,527,correct
11,30,b03,30,black,gun,576,correct
11,30,w14,31,white,gun,576,correct
11,30,w02,32,white,gun,639,correct
11,30,w14,33,white,nogun,577,correct
11,30,b95,34,black,gun,503,correct
11,30,w05,35,white,nogun,737,correct
11,30,b99,36,black,nogun,706,correct
11,30,w97,37,white,gun,564,correct
11,30,w99,38,white,nogun,629,correct
11,30,w93,39,white,gun,591,correct
11,30,b10,40,black,nogun,662,correct
11,30,w16,41,white,gun,594,correct
11,30,b16,42,black,nogun,596,correct
11,30,w03,43,white,nogun,737,correct
11,30,w06,44,white,nogun,614,correct
11,30,b99,45,black,gun,468,correct
11,30,b12,46,black,nogun,652,correct
11,30,w06,47,white,gun,783,correct
11,30,w15,48,white,nogun,483,correct
11,30,b90,49,black,gun,750,correct
11,30,b09,50,black,nogun,607,correct
11,30,w19,51,white,gun,607,correct
11,30,w04,52,white,gun,620,correct
11,30,w15,53,white,gun,484,correct
11,30,b08,54,black,gun,526,correct
11,30,b11,55,black,gun,701,correct
11,30,b94,56,black,nogun,623,correct
11,30,w13,57,white,gun,592,correct
11,30,w90,58,white,nogun,660,correct
11,30,w11,59,white,gun,514,correct
11,30,w93,60,white,nogun,604,correct
11,30,b97,61,black,nogun,701,correct
11,30,w08,62,white,gun,0,incorrect
11,30,w03,63,white,gun,551,correct
11,30,w02,64,white,nogun,513,correct
11,30,b07,65,black,nogun,657,correct
11,30,b90,66,black,nogun,551,correct
11,30,w94,67,white,gun,601,correct
11,30,w97,68,white,nogun,571,correct
11,30,b96,69,black,nogun,539,correct
11,30,b92,70,black,gun,644,correct
11,30,b02,71,black,nogun,687,correct
11,30,b17,72,black,gun,731,correct
11,30,w07,73,white,gun,591,correct
11,30,b91,74,black,nogun,634,correct
11,30,b09,75,black,gun,747,correct
11,30,w16,76,white,nogun,710,correct
11,30,b92,77,black,nogun,675,correct
11,30,w08,78,white,nogun,700,correct
11,30,b93,79,black,nogun,654,correct
11,30,w01,80,white,gun,647,correct
11,30,b98,81,black,nogun,814,incorrect
11,30,b16,82,black,gun,615,correct
11,30,w99,83,white,gun,532,correct
11,30,b05,84,black,nogun,749,correct
11,30,w17,85,white,nogun,641,correct
11,30,b98,86,black,gun,524,correct
11,30,w07,87,white,nogun,578,correct
11,30,b13,88,black,gun,560,correct
11,30,w96,89,white,gun,647,correct
11,30,w01,90,white,nogun,643,correct
11,30,w96,91,white,nogun,0,incorrect
11,30,w19,92,white,nogun,607,correct
11,30,w98,93,white,gun,523,correct
11,30,w94,94,white,nogun,527,correct
11,30,b91,95,black,gun,508,correct
11,30,b01,96,black,nogun,668,correct
11,30,b03,97,black,nogun,557,correct
11,30,w17,98,white,gun,793,correct
11,30,b14,99,black,gun,547,correct
11,30,b04,100,black,nogun,581,correct
11,30,w95,101,white,nogun,544,correct
11,30,b10,102,black,gun,745,correct
11,30,w91,103,white,gun,668,correct
11,30,b96,104,black,gun,550,correct
11,30,b07,105,black,gun,475,correct
11,30,b17,106,black,nogun,537,correct
11,30,w98,107,white,nogun,710,correct
11,30,b04,108,black,gun,654,correct
11,30,w92,109,white,nogun,542,correct
11,30,w04,110,white,nogun,555,correct
11,30,w05,111,white,gun,548,correct
11,30,b95,112,black,nogun,590,correct
11,30,b08,113,black,nogun,674,correct
11,30,b01,114,black,gun,487,correct
11,30,b05,115,black,gun,638,correct
11,30,b94,116,black,gun,588,correct
11,30,b14,117,black,nogun,630,correct
11,30,b02,118,black,gun,605,correct
