subject,age,stimulus,trial,target,object,rt,response
15,28,b93,19,black,gun,468,correct
15,28,w97,20,white,gun,481,correct
15,28,w15,21,white,gun,389,correct
15,28,b16,22,black,gun,468,correct
15,28,w13,23,white,gun,536,correct
15,28,w06,24,white,gun,570,correct
15,28,w14,25,white,nogun,578,correct
15,28,b17,26,black,gun,561,correct
15,28,w91,27,white,gun,644,correct
15,28,b11,28,black,nogun,711,correct
15,28,b93,29,black,nogun,636,correct
15,28,b99,30,black,gun,427,correct
15,28,b95,31,black,gun,658,correct
15,28,w13,32,white,nogun,534,correct
15,28,w16,33,white,gun,576,correct
15,28,w95,34,white,nogun,566,correct
15,28,b14,35,black,gun,452,correct
15,28,b01,36,black,nogun,544,correct
15,28,w90,37,white,gun,403,correct
15,28,b91,38,black,gun,422,correct
15,28,b16,39,black,nogun,570,correct
15,28,b10,40,black,gun,528,correct
15,28,w07,41,white,gun,551,correct
15,28,w94,42,white,gun,437,correct
15,28,w19,43,white,nogun,619,correct
15,28,b02,44,black,nogun,585,correct
15,28,w99,45,white,nogun,500,correct
15,28,b95,46,black,nogun,541,correct
15,28,w15,47,white,nogun,682,correct
15,28,b98,48,black,gun,565,correct
15,28,w14,49,white,gun,442,correct
15,28,b01,50,black,gun,584,incorrect
15,28,w01,51,white,nogun,685,correct
15,28,w01,52,white,gun,592,correct
15,28,b96,53,black,nogun,731,correct
15,28,b05,54,black,nogun,666,correct
15,28,b12,55,black,nogun,826,correct
15,28,b14,56,black,nogun,643,correct
15,28,b11,57,black,gun,521,correct
15,28,b17,58,black,nogun,614,correct
15,28,b98,59,black,nogun,662,correct
15,28,b97,60,black,nogun,745,correct
15,28,w03,61,white,gun,559,correct
15,28,w04,62,white,nogun,509,correct
15,28,b09,63,black,gun,692,correct
15,28,w06,64,white,nogun,566,incorrect
15,28,w17,65,white,gun,682,correct
15,28,w93,66,white,nogun,576,correct
15,28,b07,67,black,nogun,765,correct
15,28,b02,68,black,gun,697,correct
15,28,w05,69,white,gun,500,correct
15,28,b90,70,black,nogun,494,correct
15,28,w92,71,white,nogun,489,correct
15,28,w93,72,white,gun,474,correct
15,28,b99,73,black,nogun,553,correct
15,28,b13,74,black,nogun,569,correct
15,28,b12,75,black,gun,512,correct
15,28,w97,76,white,nogun,568,correct
15,28,b08,77,black,gun,533,correct
15,28,w96,78,white,gun,660,correct
15,28,b94,79,black,nogun,641,correct
15,28,w91,80,white,nogun,548,correct
15,28,w94,81,white,nogun,581,correct
15,28,b94,82,black,gun,530,correct
15,28,b08,83,black,nogun,593,correct
15,28,b92,84,black,nogun,624,correct
15,28,b97,85,black,gun,491,correct
15,28,w05,86,white,nogun,617,correct
15,28,b03,87,black,gun,462,correct
15,28,b92,88,black,gun,605,correct
15,28,w19,89,white,gun,464,correct
15,28,b04,90,black,gun,624,correct
15,28,b96,91,black,gun,450,correct
15,28,b07,92,black,gun,402,correct
15,28,b04,93,black,nogun,692,correct
15,28,b90,94,black,gun,668,correct
15,28,w08,95,white,gun,575,correct
15,28,w98,96,white,nogun,570,correct
15,28,w90,97,white,nogun,644,correct
15,28,b05,98,black,gun,554,correct
15,28,w95,99,white,gun,469,incorrect
15,28,w03,100,white,nogun,744,correct
15,28,b13,101,black,gun,523,correct
15,28,b03,102,black,nogun,575,correct
15,28,w07,103,white,nogun,571,correct
15,28,b10,104,black,nogun,752,correct
15,28,b09,105,black,nogun,543,correct
15,28,b91,106,black,nogun,0,incorrect
15,28,w17,107,white,nogun,602,correct
15,28,w98,108,white,gun,505,correct
15,28,w11,109,white,nogun,493,correct
15,28,w08,110,white,nogun,582,correct
15,28,w11,111,white,gun,588,correct
15,28,w16,112,white,nogun,532,correct
15,28,w02,113,white,gun,524,correct
15,28,w04,114,white,gun,485,correct
15,28,w96,115,white,nogun,553,correct
15,28,w92,116,white,gun,524,correct
15,28,w99,117,white,gun,487,correct
15,28,w02,118,white,nogun,498,correct
