subject,age,stimulus,trial,target,object,rt,response
34,19,w94,19,white,gun,451,correct
34,19,b12,20,black,gun,492,correct
34,19,w90,21,white,nogun,636,correct
34,19,w97,22,white,nogun,636,correct
34,19,b16,23,black,gun,529,correct
34,19,w05,24,white,gun,500,correct
34,19,w07,25,white,gun,578,correct
34,19,w08,26,white,gun,591,correct
34,19,b90,27,black,nogun,686,correct
34,19,b16,28,black,nogun,567,correct
34,19,b95,29,black,gun,660,correct
34,19,w15,30,white,gun,486,correct
34,19,w08,31,white,nogun,587,correct
34,19,w98,32,white,nogun,699,correct
34,19,w01,33,white,gun,520,correct
34,19,w06,34,white,nogun,691,correct
34,19,w11,35,white,nogun,571,correct
34,19,w91,36,white,nogun,591,correct
34,19,w95,37,white,gun,710,correct
34,19,w90,38,white,gun,521,correct
34,19,w04,39,white,nogun,564,correct
34,19,w16,40,white,gun,725,correct
34,19,b01,41,black,nogun,554,correct
34,19,b09,42,black,gun,708,correct
34,19,b03,43,black,gun,559,correct
34,19,w19,44,white,gun,630,correct
34,19,w14,45,white,gun,587,correct
34,19,b09,46,black,nogun,595,correct
34,19,w11,47,white,gun,513,correct
34,19,w03,48,white,nogun,645,correct
34,19,w02,49,white,nogun,583,correct
34,19,w04,50,white,gun,616,correct
34,19,b91,51,black,gun,656,correct
34,19,w19,52,white,nogun,590,correct
34,19,w07,53,white,nogun,550,correct
34,19,w15,54,white,nogun,452,correct
34,19,b02,55,black,nogun,523,correct
34,19,b99,56,black,gun,543,correct
34,19,b11,57,black,nogun,592,correct
34,19,b14,58,black,nogun,631,correct
34,19,w95,59,white,nogun,489,correct
34,19,b95,60,black,nogun,520,correct
34,19,b98,61,black,nogun,709,correct
34,19,b13,62,black,gun,595,correct
34,19,b05,63,black,gun,554,correct
34,19,w94,64,white,nogun,592,correct
34,19,w93,65,white,gun,542,correct
34,19,w17,66,white,nogun,670,correct
34,19,w99,67,white,gun,700,correct
34,19,b97,68,black,gun,479,correct
34,19,b96,69,black,gun,498,correct
34,19,b91,70,black,nogun,617,correct
34,19,w17,71,white,gun,705,correct
34,19,w06,72,white,gun,668,correct
34,19,w16,73,white,nogun,500,correct
34,19,b96,74,black,nogun,545,correct
34,19,b11,75,black,gun,639,correct
34,19,w92,76,white,nogun,544,correct
34,19,b14,77,black,gun,515,correct
34,19,w98,78,white,gun,518,correct
34,19,b93,79,black,nogun,578,correct
34,19,w02,80,white,gun,449,correct
34,19,w13,81,white,gun,554,correct
34,19,b90,82,black,gun,615,correct
34,19,b05,83,black,nogun,593,correct
34,19,w91,84,white,gun,553,correct
34,19,w93,85,white,nogun,576,correct
34,19,w96,86,white,gun,636,correct
34,19,w14,87,white,nogun,536,correct
34,19,b93,88,black,gun,468,correct
34,19,b10,89,black,gun,525,incorrect
34,19,b13,90,black,nogun,788,correct
34,19,w99,91,white,nogun,562,correct
34,19,b04,92,black,gun,623,correct
34,19,b92,93,black,gun,606,correct
34,19,w13,94,white,nogun,603,correct
34,19,b98,95,black,gun,579,correct
34,19,b92,96,black,nogun,638,correct
34,19,b08,97,black,nogun,592,correct
34,19,b99,98,black,nogun,585,correct
34,19,w97,99,white,gun,578,correct
34,19,w03,100,white,gun,737,correct
34,19,w05,101,white,nogun,641,correct
34,19,b04,102,black,nogun,600,correct
34,19,w92,103,white,gun,749,correct
34,19,w96,104,white,nogun,661,correct
34,19,w01,105,white,nogun,648,correct
34,19,b10,106,black,nogun,555,correct
34,19,b12,107,black,nogun,713,correct
34,19,b08,108,black,gun,601,correct
34,19,b17,109,black,nogun,623,correct
34,19,b94,110,black,gun,511,correct
34,19,b01,111,black,gun,499,correct
34,19,b03,112,black,nogun,558,correct
34,19,b94,113,black,nogun,635,correct
34,19,b17,114,black,gun,632,correct
34,19,b97,115,black,nogun,649,correct
34,19,b07,116,black,nogun,0,incorrect
34,19,b07,117,black,gun,651,correct
34,19,b02,118,black,gun,619,correct
