subject,age,stimulus,trial,target,object,rt,response
10,31,w90,19,white,gun,457,correct
10,31,w13,20,white,nogun,538,correct
10,31,b11,21,black,gun,487,correct
10,31,b04,22,black,nogun,673,correct
10,31,b96,23,black,nogun,609,correct
10,31,b09,24,black,gun,613,correct
10,31,w19,25,white,gun,474,correct
10,31,b12,26,black,gun,484,incorrect
10,31,b90,27,black,gun,656,correct
10,31,b02,28,black,gun,592,correct
10,31,w13,29,white,gun,643,correct
10,31,b98,30,black,nogun,822,correct
10,31,w90,31,white,nogun,837,correct
10,31,w17,32,white,gun,578,correct
10,31,b14,33,black,gun,583,correct
10,31,w98,34,white,nogun,836,correct
10,31,b99,35,black,gun,415,correct
10,31,w11,36,white,gun,544,correct
10,31,b99,37,black,nogun,561,correct
10,31,w11,38,white,nogun,605,correct
10,31,b09,39,black,nogun,623,correct
10,31,w91,40,white,nogun,603,correct
10,31,w15,41,white,nogun,533,correct
10,31,b93,42,black,gun,693,correct
10,31,b97,43,black,gun,426,incorrect
10,31,w07,44,white,gun,581,correct
10,31,b07,45,black,nogun,841,correct
10,31,w95,46,white,gun,545,correct
10,31,b95,47,black,gun,520,correct
10,31,w96,48,white,nogun,731,correct
10,31,w93,49,white,gun,549,correct
10,31,w08,50,white,nogun,675,correct
10,31,w16,51,white,nogun,611,correct
10,31,b05,52,black,gun,563,correct
10,31,w14,53,white,gun,538,correct
10,31,w96,54,white,gun,718,correct
10,31,w06,55,white,gun,559,correct
10,31,b98,56,black,gun,456,correct
10,31,b12,57,black,nogun,461,incorrect
10,31,b93,58,black,nogun,644,correct
10,31,b16,59,black,gun,429,incorrect
10,31,b13,60,black,gun,574,correct
10,31,b17,61,black,nogun,638,correct
10,31,b92,62,black,nogun,774,correct
10,31,b94,63,black,nogun,724,correct
10,31,b92,64,black,gun,613,correct
10,31,w98,65,white,gun,433,correct
10,31,b14,66,black,nogun,699,correct
10,31,w03,67,white,gun,563,correct
10,31,w99,68,white,gun,548,correct
10,31,b04,69,black,gun,579,correct
10,31,w14,70,white,nogun,595,correct
10,31,w95,71,white,nogun,634,correct
10,31,b10,72,black,nogun,847,correct
10,31,w16,73,white,gun,790,incorrect
10,31,b90,74,black,nogun,587,correct
10,31,b91,75,black,nogun,713,correct
10,31,w01,76,white,nogun,685,correct
10,31,w97,77,white,nogun,623,correct
10,31,w99,78,white,nogun,671,correct
10,31,w06,79,white,nogun,625,correct
10,31,w15,80,white,gun,623,correct
10,31,b97,81,black,nogun,0,incorrect
10,31,b94,82,black,gun,591,correct
10,31,b05,83,black,nogun,617,correct
10,31,w97,84,white,gun,497,correct
10,31,b11,85,black,nogun,793,correct
10,31,b96,86,black,gun,555,correct
10,31,w05,87,white,nogun,635,correct
10,31,b95,88,black,nogun,592,correct
10,31,w17,89,white,nogun,622,correct
10,31,w94,90,white,nogun,397,incorrect
10,31,w08,91,white,gun,701,correct
10,31,b03,92,black,nogun,634,correct
10,31,w02,93,white,nogun,620,correct
10,31,w07,94,white,nogun,513,correct
10,31,w92,95,white,nogun,521,correct
10,31,b02,96,black,nogun,476,correct
10,31,w92,97,white,gun,845,correct
10,31,b03,98,black,gun,381,correct
10,31,w04,99,white,gun,457,correct
10,31,b01,100,black,gun,588,correct
10,31,b08,101,black,nogun,409,correct
10,31,b01,102,black,nogun,802,correct
10,31,b08,103,black,gun,439,correct
10,31,w03,104,white,nogun,750,correct
10,31,w05,105,white,gun,517,correct
10,31,w94,106,white,gun,558,correct
10,31,b91,107,black,gun,407,correct
10,31,b07,108,black,gun,409,correct
10,31,b16,109,black,nogun,568,correct
10,31,b13,110,black,nogun,573,incorrect
10,31,b17,111,black,gun,698,correct
10,31,w93,112,white,nogun,640,correct
10,31,b10,113,black,gun,631,correct
10,31,w19,114,white,nogun,608,correct
10,31,w02,115,white,gun,563,correct
10,31,w91,116,white,gun,539,correct
10,31,w04,117,white,nogun,630,correct
10,31,w01,118,white,gun,521,correct
