subject,age,stimulus,trial,target,object,rt,response
26,23,b07,19,black,nogun,581,incorrect
26,23,w99,20,white,gun,594,correct
26,23,b90,21,black,nogun,625,correct
26,23,b95,22,black,gun,437,correct
26,23,w92,23,white,gun,661,correct
26,23,w14,24,white,nogun,665,correct
26,23,b08,25,black,gun,503,correct
26,23,w97,26,white,nogun,533,correct
26,23,b91,27,black,gun,450,correct
26,23,b92,28,black,nogun,717,correct
26,23,w96,29,white,nogun,747,correct
26,23,b11,30,black,gun,499,correct
26,23,b97,31,black,gun,591,correct
26,23,w92,32,white,nogun,588,correct
26,23,w02,33,white,gun,511,correct
26,23,w01,34,white,nogun,0,incorrect
26,23,b98,35,black,gun,434,correct
26,23,b12,36,black,gun,407,correct
26,23,w05,37,white,nogun,622,correct
26,23,b05,38,black,nogun,648,correct
26,23,w95,39,white,nogun,577,correct
26,23,w03,40,white,nogun,738,correct
26,23,b16,41,black,gun,519,correct
26,23,w14,42,white,gun,365,correct
26,23,w13,43,white,nogun,547,correct
26,23,w03,44,white,gun,466,correct
26,23,w11,45,white,gun,472,correct
26,23,b14,46,black,nogun,740,correct
26,23,w93,47,white,gun,488,correct
26,23,w07,48,white,nogun,556,correct
26,23,b12,49,black,nogun,651,correct
26,23,b93,50,black,gun,526,correct
26,23,w97,51,white,gun,460,correct
26,23,w15,52,white,nogun,525,correct
26,23,w91,53,white,nogun,536,correct
26,23,w13,54,white,gun,515,correct
26,23,b94,55,black,gun,450,correct
26,23,b04,56,black,gun,495,correct
26,23,w96,57,white,gun,467,correct
26,23,b93,58,black,nogun,598,correct
26,23,w99,59,white,nogun,643,correct
26,23,b96,60,black,gun,572,correct
26,23,w17,61,white,nogun,616,correct
26,23,w07,62,white,gun,612,correct
26,23,w04,63,white,gun,459,correct
26,23,b03,64,black,gun,569,correct
26,23,b99,65,black,nogun,632,correct
26,23,b94,66,black,nogun,637,correct
26,23,b98,67,black,nogun,644,correct
26,23,b05,68,black,gun,494,correct
26,23,w11,69,white,nogun,611,correct
26,23,w19,70,white,gun,474,incorrect
26,23,b16,71,black,nogun,583,correct
26,23,b11,72,black,nogun,618,correct
26,23,w06,73,white,gun,721,correct
26,23,w16,74,white,gun,640,correct
26,23,w08,75,white,gun,555,correct
26,23,w90,76,white,nogun,635,correct
26,23,b10,77,black,nogun,0,incorrect
26,23,b04,78,black,nogun,634,correct
26,23,b01,79,black,nogun,618,correct
26,23,b13,80,black,gun,524,correct
26,23,b13,81,black,nogun,555,correct
26,23,w08,82,white,nogun,602,correct
26,23,w19,83,white,nogun,597,correct
26,23,b09,84,black,gun,560,incorrect
26,23,w04,85,white,nogun,686,correct
26,23,b02,86,black,nogun,667,correct
26,23,w94,87,white,gun,528,correct
26,23,w16,88,white,nogun,600,correct
26,23,w94,89,white,nogun,562,correct
26,23,w95,90,white,gun,835,correct
26,23,b90,91,black,gun,633,correct
26,23,w98,92,white,nogun,704,correct
26,23,w05,93,white,gun,514,correct
26,23,b03,94,black,nogun,552,correct
26,23,w90,95,white,gun,483,correct
26,23,w02,96,white,nogun,550,correct
26,23,w91,97,white,gun,589,correct
26,23,b01,98,black,gun,455,correct
26,23,w17,99,white,gun,612,correct
26,23,w15,100,white,gun,546,correct
26,23,b91,101,black,nogun,730,correct
26,23,w01,102,white,gun,613,correct
26,23,w98,103,white,gun,494,correct
26,23,w93,104,white,nogun,638,correct
26,23,w06,105,white,nogun,693,correct
26,23,b92,106,black,gun,515,correct
26,23,b02,107,black,gun,503,correct
26,23,b97,108,black,nogun,634,correct
26,23,b07,109,black,gun,570,correct
26,23,b99,110,black,gun,424,correct
26,23,b96,111,black,nogun,569,correct
26,23,b17,112,black,nogun,600,correct
26,23,b17,113,black,gun,551,correct
26,23,b95,114,black,nogun,580,correct
26,23,b08,115,black,nogun,612,correct
26,23,b14,116,black,gun,473,correct
26,23,b09,117,black,nogun,557,correct
26,23,b10,118,black,gun,574,correct
