subject,age,stimulus,trial,target,object,rt,response
33,19,b98,19,black,nogun,562,incorrect
33,19,b98,20,black,gun,626,correct
33,19,b10,21,black,gun,558,correct
33,19,w03,22,white,nogun,577,correct
33,19,b03,23,black,nogun,480,correct
33,19,w05,24,white,gun,421,correct
33,19,b04,25,black,gun,644,correct
33,19,b97,26,black,nogun,693,correct
33,19,w99,27,white,gun,419,correct
33,19,w90,28,white,nogun,514,correct
33,19,b16,29,black,nogun,445,incorrect
33,19,b09,30,black,nogun,430,correct
33,19,w04,31,white,gun,483,correct
33,19,w94,32,white,nogun,462,correct
33,19,w95,33,white,nogun,525,correct
33,19,b05,34,black,nogun,534,correct
33,19,b07,35,black,nogun,551,correct
33,19,w90,36,white,gun,417,correct
33,19,b10,37,black,nogun,699,incorrect
33,19,w08,38,white,nogun,518,correct
33,19,b93,39,black,nogun,512,correct
33,19,b99,40,black,nogun,456,correct
33,19,b92,41,black,nogun,483,correct
33,19,b08,42,black,nogun,718,correct
33,19,w07,43,white,nogun,432,correct
33,19,w05,44,white,nogun,552,correct
33,19,b05,45,black,gun,576,correct
33,19,w93,46,white,gun,408,correct
33,19,b90,47,black,gun,598,correct
33,19,w14,48,white,gun,475,correct
33,19,w97,49,white,nogun,473,correct
33,19,b12,50,black,nogun,643,correct
33,19,b13,51,black,gun,450,correct
33,19,w07,52,white,gun,591,correct
33,19,b11,53,black,nogun,528,correct
33,19,w01,54,white,gun,565,correct
33,19,b92,55,black,gun,481,correct
33,19,w91,56,white,gun,486,correct
33,19,w92,57,white,gun,516,correct
33,19,w17,58,white,nogun,435,incorrect
33,19,b97,59,black,gun,527,correct
33,19,b17,60,black,gun,740,correct
33,19,w04,61,white,nogun,479,correct
33,19,b16,62,black,gun,504,correct
33,19,b12,63,black,gun,445,correct
33,19,w94,64,white,gun,430,correct
33,19,b96,65,black,gun,496,correct
33,19,b02,66,black,gun,526,correct
33,19,w14,67,white,nogun,616,correct
33,19,w02,68,white,gun,677,correct
33,19,b11,69,black,gun,544,correct
33,19,w19,70,white,nogun,624,correct
33,19,w06,71,white,nogun,613,correct
33,19,b99,72,black,gun,468,correct
33,19,b04,73,black,nogun,562,correct
33,19,w96,74,white,gun,630,correct
33,19,w96,75,white,nogun,690,correct
33,19,w16,76,white,gun,538,incorrect
33,19,b09,77,black,gun,573,correct
33,19,b14,78,black,gun,476,correct
33,19,b08,79,black,gun,442,correct
33,19,w01,80,white,nogun,568,correct
33,19,w17,81,white,gun,697,correct
33,19,b17,82,black,nogun,535,correct
33,19,b95,83,black,gun,512,correct
33,19,w92,84,white,nogun,507,correct
33,19,b93,85,black,gun,464,correct
33,19,b07,86,black,gun,467,correct
33,19,b01,87,black,nogun,542,correct
33,19,w98,88,white,gun,440,correct
33,19,w06,89,white,gun,770,correct
33,19,w11,90,white,nogun,593,correct
33,19,b91,91,black,gun,465,correct
33,19,b94,92,black,gun,455,correct
33,19,w93,93,white,nogun,576,correct
33,19,b91,94,black,nogun,594,correct
33,19,w13,95,white,nogun,557,correct
33,19,w16,96,white,nogun,519,correct
33,19,w13,97,white,gun,710,correct
33,19,w19,98,white,gun,613,correct
33,19,b96,99,black,nogun,495,correct
33,19,b14,100,black,nogun,545,correct
33,19,b01,101,black,gun,568,correct
33,19,w02,102,white,nogun,524,correct
33,19,b95,103,black,nogun,583,correct
33,19,b03,104,black,gun,508,correct
33,19,b13,105,black,nogun,0,incorrect
33,19,b02,106,black,nogun,605,correct
33,19,w98,107,white,nogun,498,correct
33,19,b90,108,black,nogun,576,correct
33,19,w15,109,white,gun,517,correct
33,19,w08,110,white,gun,599,correct
33,19,w15,111,white,nogun,487,correct
33,19,w97,112,white,gun,588,correct
33,19,b94,113,black,nogun,533,correct
33,19,w95,114,white,gun,677,correct
33,19,w99,115,white,nogun,601,correct
33,19,w91,116,white,nogun,563,correct
33,19,w11,117,white,gun,442,correct
33,19,w03,118,white,gun,615,correct
